"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000119715",0.471447616670633,2.2709414700508,2.43629419615556,0.932129409344044,0.351269650985181,NA,"ESRRB","2103","estrogen related receptor beta"
"ENSG00000260729",0.471447616670633,2.2709414700508,2.43629419615556,0.932129409344044,0.351269650985181,NA,NA,NA,NA
"ENSG00000126583",0.471447616670633,2.2709414700508,2.43629419615556,0.932129409344044,0.351269650985181,NA,"PRKCG","5582","protein kinase C gamma"
"ENSG00000100298",0.471447616670633,2.2709414700508,2.43629419615556,0.932129409344044,0.351269650985181,NA,"APOBEC3H","164668","apolipoprotein B mRNA editing enzyme catalytic subunit 3H"
"ENSG00000105357",3.11910813169391,-0.928370130061956,0.996074843497198,-0.932028487741411,0.351321803221764,0.463590187347634,"MYH14","79784","myosin heavy chain 14"
"ENSG00000186354",11.8455692826634,-0.473824527362276,0.508529633438552,-0.931754014330279,0.351463664886166,0.463716787951985,NA,NA,NA
"ENSG00000053108",1.26441305949503,-1.56677291237337,1.68158976959695,-0.931721244206247,0.351480604559242,0.463716787951985,"FSTL4","23105","follistatin like 4"
"ENSG00000171121",6.61006677478176,0.657238311940521,0.705756005701161,0.931254295579903,0.351722037838175,0.46399382566742,"KCNMB3","27094","potassium calcium-activated channel subfamily M regulatory beta subunit 3"
"ENSG00000198028",16.1884716507524,0.420664927188095,0.451920499501937,0.930838339158571,0.351937194306311,0.464236152417998,"ZNF560","147741","zinc finger protein 560"
"ENSG00000151348",2678.69265418551,0.0467072029885102,0.0501972286285112,0.930473738583673,0.352125855117755,0.464430396245926,"EXT2","2132","exostosin glycosyltransferase 2"
"ENSG00000101311",68.1220913077533,-0.198798871387522,0.213662955375928,-0.930432095904257,0.352147406994929,0.464430396245926,"FERMT1","55612","FERM domain containing kindlin 1"
"ENSG00000134326",1.81044076543551,1.30487262333928,1.4037871319341,0.929537387582015,0.352610658725619,0.464999790743455,"CMPK2","129607","cytidine/uridine monophosphate kinase 2"
"ENSG00000084710",45.3114951299732,0.248730202103025,0.267619577314179,0.929417065071518,0.352672987327228,0.465040419610861,"EFR3B","22979","EFR3 homolog B"
"ENSG00000100519",1132.46198349545,-0.0609711683316958,0.0656361017355244,-0.928927323828196,0.352926751489141,0.465333448746272,"PSMC6","5706","proteasome 26S subunit, ATPase 6"
"ENSG00000135253",2.10637925809849,1.19121120837689,1.28343733385863,0.928141310020595,0.353334273527936,0.46582913695212,"KCP","375616","kielin cysteine rich BMP regulator"
"ENSG00000113971",107.446994784919,-0.163447903825001,0.176138643636321,-0.927950280816721,0.353433360747123,0.465918138354454,"NPHP3","27031","nephrocystin 3"
"ENSG00000153064",4.69771657337308,-0.759659391347378,0.819008474460027,-0.92753544686851,0.35364859641361,0.466160224380094,"BANK1","55024","B cell scaffold protein with ankyrin repeats 1"
"ENSG00000172366",146.683594048027,-0.136672074052813,0.147401220171522,-0.927211280162921,0.353816847239287,0.466340339839954,"MCRIP2","84331","MAPK regulated corepressor interacting protein 2"
"ENSG00000213967",6.42943810299444,-0.669998158573457,0.722844631230771,-0.926890966088614,0.353983148131452,0.466494411254628,"ZNF726","730087","zinc finger protein 726"
"ENSG00000108379",23.2457892770731,-0.338899355263876,0.365640735213918,-0.92686433054458,0.353996979016322,0.466494411254628,"WNT3","7473","Wnt family member 3"
"ENSG00000145725",1186.52211857153,-0.0573394850179656,0.0618756572728363,-0.926688903927619,0.354088080311069,0.466548231118014,"PPIP5K2","23262","diphosphoinositol pentakisphosphate kinase 2"
"ENSG00000163806",4.77481187987847,0.751899206068681,0.811404438759099,0.926663905386787,0.354101063580014,0.466548231118014,"SPDYA","245711","speedy/RINGO cell cycle regulator family member A"
"ENSG00000133808",40.3454592461621,0.274070586769921,0.296180145466625,0.925350976305751,0.354783370514244,0.467385935826681,NA,NA,NA
"ENSG00000186001",750.358570531448,0.066196616647041,0.0715394512943508,0.925316247879418,0.354801429548183,0.467385935826681,"LRCH3","84859","leucine rich repeats and calponin homology domain containing 3"
"ENSG00000185164",1081.32353082047,0.0586273717578527,0.0633632930372775,0.925257652302909,0.3548319009892,0.467385935826681,"NOMO2","283820","NODAL modulator 2"
"ENSG00000224389",2.23671383072933,1.13739552895592,1.22975463096687,0.924896316968261,0.355019842605843,0.467591747706357,"C4B","721","complement C4B (Chido blood group)"
"ENSG00000198185",37.4103539777961,0.28212513053015,0.30538910597792,0.923821855487365,0.355579074177114,0.468275759132683,"ZNF334","55713","zinc finger protein 334"
"ENSG00000124380",485.542121214626,0.0810558552883139,0.0877440044144179,0.923776568316673,0.355602657267357,0.468275759132683,"SNRNP27","11017","small nuclear ribonucleoprotein U4/U6.U5 subunit 27"
"ENSG00000138316",30.7476897382844,0.298760165108429,0.32376939599374,0.922756038109932,0.356134355389858,0.46893407223757,"ADAMTS14","140766","ADAM metallopeptidase with thrombospondin type 1 motif 14"
"ENSG00000152380",34.9012575035081,0.281419707117382,0.305179440312109,0.92214503974964,0.356452926406445,0.469311661270809,"FAM151B","167555","family with sequence similarity 151 member B"
"ENSG00000139209",142.159611008272,0.137811627704686,0.149476719095311,0.921960480125427,0.356549190036955,0.469396515553247,"SLC38A4","55089","solute carrier family 38 member 4"
"ENSG00000186281",1.99319424409419,-1.17456962303521,1.27469400465356,-0.921452222060487,0.356814374764272,0.46970371924269,"GPAT2","150763","glycerol-3-phosphate acyltransferase 2, mitochondrial"
"ENSG00000164663",93.1583008190191,0.169046114041908,0.183774822549255,0.91985458996485,0.357648751611885,0.470729428284933,"USP49","25862","ubiquitin specific peptidase 49"
"ENSG00000196466",16.5020796178827,0.408281581100527,0.443876089159157,0.919809809701491,0.357672156163145,0.470729428284933,"ZNF799","90576","zinc finger protein 799"
"ENSG00000240303",3.25569831879014,0.951081820789271,1.03403517304085,0.919777049742291,0.357689278873687,0.470729428284933,"ACAD11","84129","acyl-CoA dehydrogenase family member 11"
"ENSG00000009724",15.536404218195,-0.410607015897522,0.446496500945582,-0.919619784316217,0.35777148427817,0.470795618894053,"MASP2","10747","MBL associated serine protease 2"
"ENSG00000158321",117.477212201582,-0.155855934723819,0.169497642402683,-0.919516829346478,0.357825307091531,0.470824452049269,"AUTS2","26053","activator of transcription and developmental regulator AUTS2"
"ENSG00000136536",1654.70630140421,-0.0674975005375166,0.073473636078246,-0.918662858411348,0.358271942549439,0.47137009455809,"MARCHF7","64844","membrane associated ring-CH-type finger 7"
"ENSG00000105877",4.58865358670513,-0.767309959445592,0.835428816116442,-0.918462404747414,0.358376832646831,0.47146605339914,"DNAH11","8701","dynein axonemal heavy chain 11"
"ENSG00000197405",14.3245270684516,-0.437203215719905,0.476436187490756,-0.917653249688108,0.358800430320784,0.471981236532886,"C5AR1","728","complement C5a receptor 1"
"ENSG00000262655",57.1729879892691,0.215704921373172,0.235127235108969,0.917396580082287,0.358934864181951,0.472115983430553,"SPON1","10418","spondin 1"
"ENSG00000142751",520.15700518994,-0.0758336712896247,0.082696987485663,-0.917006454470568,0.35913925789572,0.472342718041848,"GPN2","54707","GPN-loop GTPase 2"
"ENSG00000142544",78.035803302927,0.188814362312287,0.205928532697191,0.916892670671967,0.359198885017941,0.47237903106825,"CTU1","90353","cytosolic thiouridylase subunit 1"
"ENSG00000107742",1.33099053444817,1.52234843188282,1.66050751876229,0.916797072389984,0.359248987033453,0.472402812361102,"SPOCK2","9806","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2"
"ENSG00000078061",838.575243108772,-0.0650374403072503,0.0709494427323488,-0.916673025221621,0.35931400534561,0.472446202198478,"ARAF","369","A-Raf proto-oncogene, serine/threonine kinase"
"ENSG00000127511",1178.01421978381,-0.0568024738574453,0.0619855121914465,-0.916383068385512,0.359466012697504,0.472603952177774,"SIN3B","23309","SIN3 transcription regulator family member B"
"ENSG00000241058",69.9983272891593,-0.194240944866935,0.211983147154619,-0.916303713168563,0.359507621021082,0.472616541080375,"NSUN6","221078","NOP2/Sun RNA methyltransferase 6"
"ENSG00000027075",15.7118015203091,0.438430586720098,0.478578485043295,0.916110106120703,0.359609147706544,0.472707890704058,"PRKCH","5583","protein kinase C eta"
"ENSG00000117174",713.391882994958,0.0676575978254734,0.073863116352264,0.915986234628991,0.359674114819873,0.472751170606005,"ZNHIT6","54680","zinc finger HIT-type containing 6"
"ENSG00000250722",1.91981614879193,1.31241445121941,1.43454378433447,0.9148653847664,0.360262304166875,0.473482098314455,"SELENOP","6414","selenoprotein P"
"ENSG00000165376",2.04653339473547,-1.14269290673577,1.24923579235474,-0.914713550259275,0.360342028904433,0.473544695328762,"CLDN2","9075","claudin 2"
"ENSG00000175518",2.94506286359048,-1.06348336295222,1.16315399634511,-0.914310027987633,0.360553962802048,0.4737810088334,"UBQLNL","143630","ubiquilin like"
"ENSG00000096063",1389.51909222351,0.0522687543069606,0.0571869545427332,0.913997864109069,0.360717968017667,0.473954305827113,"SRPK1","6732","SRSF protein kinase 1"
"ENSG00000164610",151.210209029433,0.139684671578532,0.152857085126841,0.913825299380933,0.360808650469102,0.474031240340261,"RP9","6100","RP9 pre-mRNA splicing factor"
"ENSG00000163564",0.493821312085274,2.32480057064034,2.54648984878039,0.912943191881865,0.36127241974647,0.474513779127519,"PYHIN1","149628","pyrin and HIN domain family member 1"
"ENSG00000144785",0.493821312085274,2.32480057064034,2.54648984878039,0.912943191881865,0.36127241974647,0.474513779127519,NA,NA,NA
"ENSG00000160188",0.493821312085274,2.32480057064034,2.54648984878039,0.912943191881865,0.36127241974647,0.474513779127519,"RSPH1","89765","radial spoke head component 1"
"ENSG00000113456",450.921201244136,-0.0825677747157254,0.0904963049572698,-0.912388353919112,0.361564318016371,0.474854900125827,"RAD1","5810","RAD1 checkpoint DNA exonuclease"
"ENSG00000105819",696.219475599723,0.0677908817419949,0.0743329247343024,0.911989969240527,0.361773997937024,0.475087989814228,"PMPCB","9512","peptidase, mitochondrial processing subunit beta"
"ENSG00000189164",57.7879383447862,0.213691855209192,0.234486540985555,0.911318211744853,0.362127733437366,0.475510197502216,"ZNF527","84503","zinc finger protein 527"
"ENSG00000015676",1344.52219337448,-0.0527834527111875,0.0579480415543477,-0.910875523924022,0.362360963351488,0.47574844356072,"NUDCD3","23386","NudC domain containing 3"
"ENSG00000106404",46.1509533046136,0.245348618059143,0.269361842144964,0.910851426116629,0.362373661972033,0.47574844356072,"CLDN15","24146","claudin 15"
"ENSG00000129932",267.807101187297,-0.11178921987672,0.122742730731955,-0.910760410902419,0.362421626014666,0.475769078229414,"DOHH","83475","deoxyhypusine hydroxylase"
"ENSG00000005007",2113.62250047568,0.0510297500538438,0.0561005467939719,0.909612347295821,0.363026984607198,0.476521363958594,"UPF1","5976","UPF1 RNA helicase and ATPase"
"ENSG00000274267",1.94828486831715,-1.17825285838398,1.2955341304272,-0.909472649705838,0.363100688445923,0.476575710108633,NA,NA,NA
"ENSG00000243649",5.28047226117621,-0.696791479817988,0.766526433694814,-0.909024723986765,0.363337075251894,0.476843551704896,"CFB","629","complement factor B"
"ENSG00000141012",737.566635094317,0.0711230890611611,0.0782502868555412,0.908917933968247,0.363393446467769,0.47687511422089,"GALNS","2588","galactosamine (N-acetyl)-6-sulfatase"
"ENSG00000214078",1246.20990690127,-0.0570065122193805,0.062737255827244,-0.908654856953833,0.363532340198046,0.477014954400745,"CPNE1","8904","copine 1"
"ENSG00000177951",1080.9043812968,-0.0569276720214312,0.0626598741800534,-0.908518773239941,0.363604199774429,0.477066817560865,"BET1L","51272","Bet1 golgi vesicular membrane trafficking protein like"
"ENSG00000131094",8.53911295774942,0.564939089369327,0.622040339378799,0.908203300662951,0.363770820565602,0.477179540691503,"C1QL1","10882","complement C1q like 1"
"ENSG00000153823",64.6039415996476,-0.207636064614476,0.228624273738726,-0.908197809528154,0.363773721199967,0.477179540691503,"PID1","55022","phosphotyrosine interaction domain containing 1"
"ENSG00000175806",245.224790613154,0.113383399369756,0.124847879826007,0.908172405713031,0.363787140687137,0.477179540691503,"MSRA","4482","methionine sulfoxide reductase A"
"ENSG00000187475",0.490691851784492,2.31472582085128,2.55148792025718,0.907206262853076,0.364297732458039,0.4776794120766,"H1-6","3010","H1.6 linker histone, cluster member"
"ENSG00000104327",0.490691851784492,2.31472582085128,2.55148792025718,0.907206262853076,0.364297732458039,0.4776794120766,"CALB1","793","calbindin 1"
"ENSG00000248746",0.490691851784492,2.31472582085128,2.55148792025718,0.907206262853076,0.364297732458039,0.4776794120766,"ACTN3","89","actinin alpha 3"
"ENSG00000108825",0.490691851784492,2.31472582085128,2.55148792025718,0.907206262853076,0.364297732458039,0.4776794120766,"PTGES3L-AARSD1","100885850","PTGES3L-AARSD1 readthrough"
"ENSG00000065665",146.629015426878,-0.134982805415192,0.148813031280013,-0.907063072730523,0.364373444352167,0.477736230158347,"SEC61A2","55176","SEC61 translocon subunit alpha 2"
"ENSG00000186603",7.09270915909496,-0.647067550803808,0.713812221627856,-0.906495477659606,0.364673657459179,0.478087359352472,"HPDL","84842","4-hydroxyphenylpyruvate dioxygenase like"
"ENSG00000152092",3.15617878964523,0.936226438980709,1.03336305641928,0.9059995256893,0.364936103490612,0.478388917894313,"ASTN1","460","astrotactin 1"
"ENSG00000185684",128.835179730912,0.14403864687574,0.15905058754917,0.905615308281778,0.365139503324251,0.478591644714389,"EP400P1","347918","EP400 pseudogene 1"
"ENSG00000272305",1.8586415864611,1.24888132670935,1.37908813468047,0.905584853718362,0.365155628612571,0.478591644714389,NA,NA,NA
"ENSG00000145020",14.6317247462947,0.435676609430717,0.481154556517074,0.905481624416992,0.365210290470168,0.478620769727914,"AMT","275","aminomethyltransferase"
"ENSG00000255423",10.6402272531114,-0.4933241350242,0.54493945730225,-0.905282464709797,0.365315763721123,0.47871647374913,"EBLN2","55096","endogenous Bornavirus like nucleoprotein 2"
"ENSG00000125352",128.355547110125,0.151050040232953,0.166945631625686,0.904785820162257,0.36557886520293,0.479018701350269,"RNF113A","7737","ring finger protein 113A"
"ENSG00000088205",1181.65685286625,-0.0586928143455412,0.0649297654171302,-0.903943114047605,0.36602556616231,0.479561424665547,"DDX18","8886","DEAD-box helicase 18"
"ENSG00000183598",1.15974362752737,-1.58468975658123,1.75335797258998,-0.903802749555126,0.366100003529715,0.479587910244809,"H3C13","653604","H3 clustered histone 13"
"ENSG00000128573",48.1597601590938,-0.231987677165789,0.256685321043539,-0.903782406499357,0.366110792536755,0.479587910244809,"FOXP2","93986","forkhead box P2"
"ENSG00000010932",0.752898573728948,-1.93306125372634,2.13935452415705,-0.903572190536303,0.366222292885078,0.479631177101318,"FMO1","2326","flavin containing dimethylaniline monoxygenase 1"
"ENSG00000278588",0.752898573728948,-1.93306125372634,2.13935452415705,-0.903572190536303,0.366222292885078,0.479631177101318,"H2BC10","8346","H2B clustered histone 10"
"ENSG00000198832",1350.78571221702,-0.0516054155912137,0.0571171569410261,-0.903501125668714,0.366259991090395,0.479631177101318,"SELENOM","140606","selenoprotein M"
"ENSG00000171017",11.8915807678922,-0.463962182019568,0.513530742053351,-0.903474989957597,0.366273856066189,0.479631177101318,"LRRC8E","80131","leucine rich repeat containing 8 VRAC subunit E"
"ENSG00000179603",0.532309782312992,2.41368220807664,2.67378633871638,0.902720674844718,0.366674160762469,0.480027557044319,"GRM8","2918","glutamate metabotropic receptor 8"
"ENSG00000130054",0.532309782312992,2.41368220807664,2.67378633871638,0.902720674844718,0.366674160762469,0.480027557044319,"NALF2","27112","NALCN channel auxiliary factor 2"
